order_id,customer_id,product_id,category,price,discount,quantity,payment_method,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,order_month,order_day_of_week,order_day,order_year
128054,10095,241087,Fashion,17.9,0.0,1,Debit Card,6,Central,No,17.9,5.77,0.49,59,Female,7,2,24,2024
128055,12154,203557,Home,30.89,0.0,2,COD,4,West,No,61.78,7.81,9.49,57,Male,7,1,29,2025
128056,10631,204171,Toys,14.52,0.2,1,PayPal,4,South,No,11.62,3.15,1.5,37,Female,12,4,6,2024
128057,13684,204982,Electronics,287.17,0.05,1,Credit Card,6,South,No,272.81,7.84,24.9,29,Male,7,1,8,2025
128058,17782,213532,Fashion,14.6,0.1,3,Credit Card,3,North,No,39.42,6.51,7.29,50,Female,1,1,23,2024
128059,11701,239693,Beauty,13.54,0.0,1,Credit Card,4,West,No,13.54,3.72,2.37,41,Male,8,4,9,2024
128060,16045,217018,Toys,8.81,0.05,1,Credit Card,7,East,No,8.37,4.87,-1.52,35,Female,6,4,14,2024
128061,10697,248562,Fashion,71.51,0.0,2,Credit Card,3,Central,Yes,143.02,7.32,42.74,39,Female,5,2,21,2025
128062,10031,205737,Home,98.22,0.0,1,Debit Card,4,North,No,98.22,7.86,19.64,33,Female,3,1,18,2025
128063,17660,245670,Home,207.75,0.0,1,Credit Card,7,East,No,207.75,7.79,50.38,62,Female,3,4,8,2024
128064,16209,225561,Fashion,9.74,0.05,1,Credit Card,4,South,No,9.25,3.61,-0.37,19,Female,7,2,30,2025
128065,15298,224329,Sports,47.36,0.0,1,UPI,4,West,No,47.36,4.55,9.66,69,Female,12,2,18,2024
128066,14874,218957,Sports,44.83,0.05,1,PayPal,7,South,No,42.59,6.54,6.24,46,Female,12,1,19,2023
128067,15562,201156,Toys,14.06,0.0,1,UPI,5,West,Yes,14.06,3.75,1.87,61,Male,11,0,20,2023
128068,15011,238421,Grocery,7.79,0.0,1,COD,4,South,No,7.79,2.96,-2.34,36,Male,5,0,27,2024
128069,10548,203868,Grocery,4.98,0.05,1,Wallet,9,East,No,4.73,3.73,-3.35,48,Male,7,6,28,2024
128070,12248,241203,Beauty,44.73,0.0,1,COD,5,East,No,44.73,5.83,14.3,23,Male,9,4,29,2023
128071,11893,217151,Fashion,121.63,0.0,2,Credit Card,5,Central,No,243.26,8.5,76.64,63,Female,1,0,29,2024
128072,16192,244177,Fashion,78.36,0.0,1,UPI,6,East,Yes,78.36,7.5,19.93,31,Female,12,5,9,2023
128073,12834,208606,Beauty,32.54,0.0,4,PayPal,5,South,No,130.16,7.58,50.99,41,Male,11,2,1,2023
128074,17094,239338,Grocery,12.71,0.05,1,Credit Card,5,West,No,12.07,3.18,-2.21,67,Female,9,3,28,2023
128075,11703,211475,Beauty,13.02,0.1,2,Credit Card,7,East,No,23.44,4.54,6.01,28,Female,1,6,5,2025
128076,16406,245304,Grocery,34.01,0.05,1,Debit Card,4,South,No,32.31,5.54,-2.96,59,Female,7,0,14,2025
128077,11156,244066,Fashion,56.42,0.0,2,Credit Card,7,South,No,112.84,8.89,30.6,66,Male,8,6,25,2024
128078,16126,235654,Electronics,765.8,0.0,2,Wallet,6,East,No,1531.6,10.65,173.14,64,Male,7,5,13,2024
128079,15929,247356,Toys,13.86,0.0,1,PayPal,4,Central,No,13.86,3.63,1.91,25,Female,12,6,10,2023
128080,10343,200861,Toys,12.45,0.0,1,Wallet,5,Central,No,12.45,4.57,0.41,39,Female,7,3,25,2024
128081,15295,230467,Home,20.55,0.0,1,PayPal,3,Central,No,20.55,6.65,-0.9,51,Male,9,0,2,2024
128082,14072,221298,Electronics,183.76,0.0,2,COD,4,North,No,367.52,10.46,33.64,54,Female,8,3,29,2024
128083,13462,227933,Electronics,208.44,0.0,3,Credit Card,3,North,No,625.32,9.77,65.27,42,Male,6,0,17,2024
128084,16154,244724,Electronics,271.53,0.0,1,Debit Card,4,North,Yes,271.53,8.37,24.21,31,Female,8,0,18,2025
128085,12248,249361,Home,94.87,0.05,1,Credit Card,4,South,No,90.13,8.86,16.38,26,Female,10,0,7,2024
128086,10944,235145,Fashion,127.92,0.0,1,Credit Card,5,North,No,127.92,6.88,37.89,57,Female,4,5,19,2025
128087,15021,238998,Home,103.2,0.2,3,COD,6,East,No,247.68,6.02,63.33,45,Female,7,6,27,2025
128088,13880,222667,Home,255.72,0.05,1,Wallet,4,North,No,242.93,6.76,61.26,57,Female,3,1,25,2025
128089,12050,247777,Home,28.1,0.2,3,UPI,3,North,No,67.44,6.0,12.88,34,Male,6,6,22,2025
128090,13285,243653,Beauty,23.8,0.0,2,Credit Card,6,East,No,47.6,6.42,15.0,32,Female,3,0,11,2024
128091,12855,216228,Sports,85.91,0.0,2,Credit Card,4,South,No,171.82,8.08,43.47,56,Male,10,1,29,2024
128092,11330,234418,Home,32.31,0.05,1,Credit Card,4,West,No,30.69,3.67,4.92,56,Male,6,1,10,2025
128093,12003,248820,Fashion,18.83,0.05,1,Debit Card,4,North,No,17.89,4.74,1.52,58,Female,7,6,20,2025
128094,13615,235726,Home,101.35,0.0,1,COD,4,South,No,101.35,7.32,21.06,46,Female,1,0,1,2024
128095,16703,220841,Electronics,289.39,0.0,1,Debit Card,4,North,No,289.39,8.77,25.96,29,Female,4,1,15,2025
128096,17494,205990,Fashion,118.24,0.0,2,Credit Card,5,Central,No,236.48,7.67,75.1,28,Male,3,4,28,2025
128097,11787,212647,Fashion,13.84,0.0,1,UPI,3,Central,No,13.84,3.88,0.96,43,Female,3,1,25,2025
128098,12246,218350,Fashion,22.87,0.1,2,Credit Card,8,East,No,41.17,3.77,10.64,21,Male,10,5,19,2024
128099,16035,203286,Sports,37.0,0.1,1,Debit Card,6,West,No,33.3,5.37,4.62,31,Female,12,0,18,2023
128100,13672,218526,Grocery,21.09,0.05,1,Debit Card,6,Central,No,20.04,5.54,-3.94,41,Female,3,5,22,2025
128101,16252,233724,Grocery,4.2,0.0,1,Credit Card,3,North,No,4.2,1.46,-1.12,35,Female,3,5,23,2024
128102,17458,227620,Toys,47.04,0.0,1,Wallet,3,Central,No,47.04,6.17,12.65,56,Female,6,5,8,2024
128103,12155,200217,Sports,272.27,0.0,1,Credit Card,6,East,No,272.27,10.2,71.48,22,Male,8,5,3,2024
128104,13479,235183,Grocery,2.56,0.05,4,Wallet,3,North,No,9.73,3.03,-2.25,37,Female,10,2,2,2024
128105,16695,222579,Sports,34.04,0.1,1,Credit Card,6,South,No,30.64,7.02,2.17,29,Male,6,6,2,2024
128106,13020,244305,Home,73.86,0.0,1,Credit Card,7,East,No,73.86,7.34,13.34,46,Male,12,6,17,2023
128107,10051,234235,Beauty,52.44,0.0,3,PayPal,6,South,No,157.32,6.31,64.48,28,Male,1,1,2,2024
128108,12159,245742,Fashion,11.39,0.0,1,UPI,5,West,No,11.39,3.4,0.59,23,Male,7,0,22,2024
128109,14390,219256,Electronics,187.27,0.05,1,PayPal,6,South,No,177.91,7.54,13.81,33,Male,3,5,8,2025
128110,13651,216416,Fashion,64.41,0.0,3,Credit Card,5,South,No,193.23,8.29,59.34,20,Male,8,1,6,2024
128111,17356,243879,Home,179.08,0.0,1,COD,6,West,No,179.08,7.25,42.89,69,Female,7,2,9,2025
128112,13915,219871,Sports,53.33,0.05,1,Debit Card,5,West,No,50.66,6.98,8.22,25,Male,6,6,30,2024
128113,17888,223171,Toys,66.93,0.2,1,Debit Card,3,North,No,53.54,5.87,15.55,39,Female,11,1,12,2024
128114,12112,225000,Grocery,6.72,0.1,1,UPI,4,Central,No,6.05,2.23,-1.75,25,Male,3,5,30,2024
128115,12621,221266,Fashion,51.74,0.05,1,COD,4,Central,No,49.15,6.24,10.96,62,Female,7,3,25,2024
128116,14560,203078,Grocery,13.58,0.0,1,Credit Card,5,East,No,13.58,2.83,-1.74,52,Male,12,2,27,2023
128117,16401,239406,Toys,33.69,0.0,1,Debit Card,5,West,No,33.69,5.28,8.2,57,Female,4,6,20,2025
128118,15765,229410,Electronics,193.45,0.0,1,Credit Card,4,West,No,193.45,8.71,14.5,58,Male,5,6,4,2025
128119,17147,237630,Beauty,15.94,0.1,1,Wallet,4,Central,No,14.35,3.79,2.67,58,Male,4,0,14,2025
128120,14729,212118,Home,81.32,0.0,1,Credit Card,7,West,No,81.32,6.5,16.27,53,Female,1,1,23,2024
128121,11354,221857,Electronics,69.66,0.0,3,UPI,5,North,No,208.98,9.16,15.92,56,Male,4,2,30,2025
128122,15620,212210,Beauty,35.32,0.1,2,Credit Card,4,South,No,63.58,7.49,21.12,34,Male,5,4,16,2025
128123,13754,215031,Beauty,38.86,0.0,1,Credit Card,6,South,No,38.86,7.51,9.98,54,Female,9,3,11,2025
128124,10209,237062,Fashion,89.48,0.2,1,Credit Card,8,East,No,71.58,5.88,19.17,22,Male,4,3,17,2025
128125,17975,233482,Grocery,17.5,0.15,1,PayPal,4,West,No,14.88,3.81,-2.62,49,Female,6,3,26,2025
128126,16232,214770,Beauty,25.0,0.2,1,Credit Card,4,West,No,20.0,2.94,6.06,65,Male,7,2,9,2025
128127,17846,236748,Electronics,319.97,0.0,3,Wallet,5,Central,Yes,959.91,12.15,103.04,45,Male,4,1,15,2025
128128,16171,237151,Sports,111.48,0.0,1,UPI,4,West,No,111.48,7.14,26.3,69,Male,3,3,7,2024
128129,10237,244689,Home,11.07,0.1,1,COD,4,West,No,9.96,1.67,1.12,23,Male,11,3,2,2023
128130,10335,239630,Home,88.21,0.1,2,UPI,4,North,No,158.78,6.21,38.25,68,Female,4,5,6,2024
128131,16206,218998,Toys,2.8,0.0,2,PayPal,5,East,No,5.6,2.9,-0.66,48,Female,4,1,23,2024
128132,13838,200810,Electronics,267.8,0.0,1,Credit Card,4,South,Yes,267.8,8.9,23.24,20,Male,5,4,31,2024
128133,11576,210647,Home,31.2,0.05,1,UPI,7,West,No,29.64,6.35,1.95,45,Female,9,0,16,2024
128134,10499,234798,Toys,2.18,0.05,3,Wallet,5,West,No,6.21,3.36,-0.88,69,Female,12,5,2,2023
128135,11564,213204,Sports,138.92,0.0,3,Debit Card,4,West,No,416.76,8.37,116.66,49,Female,11,1,19,2024
128136,10790,206033,Electronics,446.25,0.0,5,Credit Card,5,West,Yes,2231.25,10.99,256.76,32,Female,6,3,20,2024
128137,13540,215245,Toys,11.61,0.05,1,Debit Card,5,West,No,11.03,2.59,1.82,36,Female,5,5,10,2025
128138,16735,226361,Grocery,1.89,0.0,4,UPI,5,East,No,7.56,2.39,-1.79,67,Male,8,6,31,2025
128139,13122,234740,Sports,372.45,0.0,1,Credit Card,5,South,No,372.45,7.82,103.92,66,Male,9,1,24,2024
128140,11135,240722,Toys,5.22,0.0,1,COD,5,North,No,5.22,3.23,-1.14,62,Female,8,3,28,2025
128141,13944,200824,Home,98.22,0.2,1,Credit Card,4,North,No,78.58,5.6,16.4,56,Other,5,6,12,2024
128142,12348,234495,Fashion,20.61,0.05,1,Debit Card,5,East,No,19.58,4.74,2.11,65,Female,7,4,11,2025
128143,17257,240271,Fashion,11.98,0.05,1,Credit Card,5,North,No,11.38,3.55,0.43,36,Male,7,2,17,2024
128144,14324,237889,Sports,80.71,0.1,1,Credit Card,6,East,No,72.64,6.64,15.15,28,Female,8,0,18,2025
128145,10149,218616,Grocery,3.87,0.0,1,Credit Card,5,East,No,3.87,2.7,-2.39,50,Female,7,5,6,2024
128146,15874,247777,Grocery,6.89,0.0,2,UPI,4,North,No,13.78,4.69,-3.59,38,Male,11,1,14,2023
128147,17305,205680,Electronics,353.12,0.15,3,Debit Card,5,East,No,900.46,10.79,97.27,23,Female,5,6,11,2025
128148,13206,206745,Beauty,14.98,0.05,3,Credit Card,3,North,No,42.69,5.15,14.06,50,Female,10,5,7,2023
128149,13528,207605,Grocery,10.65,0.1,1,COD,3,Central,No,9.59,4.02,-3.25,69,Female,2,1,25,2025
128150,11624,233530,Fashion,17.98,0.2,2,Wallet,5,South,No,28.77,4.85,5.22,41,Male,4,5,26,2025
128151,17661,232789,Beauty,32.17,0.0,1,Debit Card,5,West,No,32.17,5.49,8.99,18,Male,10,0,14,2024
128152,12574,214812,Grocery,14.25,0.05,1,Credit Card,4,Central,No,13.54,6.15,-5.07,25,Female,3,2,27,2024
128153,14428,237329,Grocery,16.55,0.0,2,UPI,6,East,No,33.1,7.07,-4.42,25,Male,1,6,21,2024
128154,17529,203305,Fashion,25.41,0.1,1,Wallet,6,North,No,22.87,4.49,3.51,68,Female,9,5,7,2024
128155,14269,228843,Electronics,966.97,0.0,1,COD,4,North,No,966.97,10.41,105.63,18,Male,3,5,9,2024
128156,17769,240538,Sports,106.2,0.05,1,Credit Card,4,South,No,100.89,7.06,23.21,34,Other,11,6,19,2023
128157,13284,231394,Grocery,2.79,0.05,1,Credit Card,3,Central,No,2.65,2.46,-2.25,39,Male,12,4,15,2023
128158,15462,209733,Home,496.07,0.0,2,Debit Card,5,South,No,992.14,11.86,265.94,56,Male,9,6,8,2024
128159,12108,208612,Home,120.79,0.0,1,Debit Card,3,Central,No,120.79,7.34,26.48,45,Female,11,4,3,2023
128160,13947,244504,Toys,25.57,0.05,4,Debit Card,3,North,No,97.17,5.42,33.45,53,Female,11,6,3,2024
128161,17899,204436,Home,71.3,0.0,3,UPI,5,South,No,213.9,9.67,50.22,49,Female,2,4,7,2025
128162,15180,239865,Sports,67.42,0.1,1,Credit Card,4,South,No,60.68,4.95,13.25,43,Female,3,2,20,2024
128163,14914,226559,Home,183.61,0.15,2,Credit Card,3,North,No,312.14,8.95,78.45,42,Female,3,5,8,2025
128164,15797,239582,Home,273.99,0.1,1,UPI,6,South,No,246.59,8.52,60.53,57,Male,7,4,26,2024
128165,16667,208314,Fashion,163.84,0.0,3,Credit Card,4,South,Yes,491.52,9.62,162.41,30,Male,9,5,7,2024
128166,12263,241393,Electronics,1546.26,0.0,2,Debit Card,7,Central,No,3092.52,12.17,358.93,68,Female,10,5,26,2024
128167,11612,216335,Grocery,12.91,0.0,1,UPI,5,North,No,12.91,3.36,-2.33,35,Female,12,4,15,2023
128168,13815,222715,Fashion,9.5,0.0,1,Credit Card,3,North,No,9.5,3.48,-0.16,42,Male,12,1,5,2023
128169,14719,204165,Electronics,330.73,0.1,1,COD,6,East,Yes,297.66,9.84,25.88,60,Male,2,5,15,2025
128170,10577,240805,Beauty,8.6,0.0,2,UPI,3,Central,No,17.2,3.42,4.32,68,Male,10,6,1,2023
128171,16837,231037,Beauty,28.6,0.0,2,Credit Card,4,Central,No,57.2,6.42,19.32,69,Female,2,1,11,2025
128172,10422,214772,Beauty,13.02,0.05,1,Debit Card,6,South,No,12.37,2.71,2.86,67,Female,1,3,30,2025
128173,12763,217999,Home,107.23,0.2,1,Wallet,6,East,No,85.78,6.97,17.05,38,Male,7,0,21,2025
128174,17590,215505,Electronics,401.51,0.05,1,Wallet,6,West,No,381.43,11.06,34.71,66,Male,4,2,3,2024
128175,15490,222388,Electronics,826.55,0.05,1,COD,3,Central,No,785.22,9.38,84.85,66,Female,11,6,5,2023
128176,11229,236576,Electronics,561.46,0.0,1,COD,3,North,No,561.46,9.33,58.05,47,Female,5,2,22,2024
128177,17453,249378,Grocery,1.28,0.0,1,Credit Card,4,Central,No,1.28,1.76,-1.66,54,Male,2,3,15,2024
128178,13176,246461,Beauty,7.07,0.0,1,COD,6,West,No,7.07,1.62,1.56,33,Male,3,5,15,2025
128179,10753,247094,Home,277.37,0.05,2,Debit Card,5,West,Yes,527.0,7.38,140.18,52,Female,2,6,23,2025
128180,14842,214515,Home,189.01,0.0,1,COD,4,South,No,189.01,7.73,45.19,28,Other,7,5,20,2024
128181,10687,233303,Sports,25.74,0.05,5,PayPal,4,West,No,122.26,8.91,27.77,56,Female,5,4,17,2024
128182,10722,233890,Home,127.05,0.0,1,COD,5,East,No,127.05,6.69,28.88,24,Female,8,0,25,2025
128183,15662,239857,Toys,19.42,0.05,2,Credit Card,6,South,No,36.9,4.9,9.86,32,Female,1,1,30,2024
128184,10746,221597,Fashion,78.32,0.0,1,PayPal,5,East,No,78.32,4.87,22.54,44,Male,5,0,26,2025
128185,14337,214103,Home,231.05,0.0,1,Debit Card,5,Central,No,231.05,8.97,55.72,43,Male,12,6,17,2023
128186,17658,236302,Grocery,15.76,0.0,1,Credit Card,4,West,No,15.76,6.71,-5.45,42,Male,2,2,14,2024
128187,12712,217042,Fashion,66.41,0.0,1,UPI,5,East,No,66.41,6.76,16.48,67,Male,4,2,16,2025
128188,10707,231004,Sports,118.04,0.05,2,Wallet,5,South,No,224.28,7.86,59.42,38,Male,11,3,28,2024
128189,17665,248149,Home,31.55,0.1,1,Credit Card,5,East,No,28.4,5.31,2.64,33,Female,5,2,8,2024
128190,10434,214337,Home,161.92,0.1,1,COD,5,West,No,145.73,7.43,33.37,66,Female,9,3,11,2025
128191,14876,230668,Electronics,257.03,0.1,1,Debit Card,5,South,No,231.33,8.33,19.43,36,Male,7,0,28,2025
128192,10483,227683,Electronics,1287.47,0.0,1,UPI,6,South,Yes,1287.47,9.19,145.31,18,Female,6,0,10,2024
128193,13518,207218,Electronics,451.01,0.05,1,Debit Card,5,South,No,428.46,9.04,42.38,56,Male,6,2,19,2024
128194,16527,242126,Toys,11.22,0.0,1,Debit Card,5,North,No,11.22,2.53,1.96,56,Female,10,2,4,2023
128195,11533,237759,Grocery,32.71,0.0,1,Debit Card,6,West,No,32.71,5.56,-2.94,41,Female,6,5,15,2024
128196,10169,213794,Electronics,135.1,0.1,4,Debit Card,5,North,No,486.36,10.2,48.16,52,Female,12,4,27,2024
128197,11020,242931,Electronics,254.76,0.0,2,UPI,5,East,Yes,509.52,9.71,51.43,37,Male,4,0,8,2024
128198,17093,205397,Beauty,4.61,0.05,1,PayPal,8,East,No,4.38,3.05,-1.08,23,Female,11,5,11,2023
128199,14964,244666,Home,140.45,0.05,1,Debit Card,3,North,Yes,133.43,7.55,29.81,65,Male,5,6,4,2025
128200,16466,245031,Sports,90.41,0.2,2,Credit Card,4,South,No,144.66,7.48,35.92,57,Male,1,0,8,2024
128201,10847,234772,Sports,79.04,0.0,4,Credit Card,5,South,No,316.16,9.54,85.31,69,Female,1,1,7,2025
128202,15593,229529,Toys,6.55,0.0,1,Credit Card,4,South,No,6.55,2.19,0.43,49,Other,3,5,15,2025
128203,17399,202733,Electronics,271.65,0.0,3,Debit Card,4,West,No,814.95,8.94,88.85,25,Female,12,0,2,2024
128204,10695,224838,Electronics,249.76,0.0,1,PayPal,3,Central,Yes,249.76,6.76,23.21,41,Female,10,1,10,2023
128205,16502,240718,Grocery,1.29,0.0,1,PayPal,4,North,No,1.29,1.14,-1.04,29,Male,3,0,3,2025
128206,13346,222425,Home,33.33,0.05,2,UPI,5,North,No,63.33,5.22,12.51,57,Male,12,6,22,2024
128207,14013,239119,Grocery,31.57,0.05,2,Credit Card,3,Central,No,59.98,4.08,0.72,26,Male,7,0,28,2025
128208,10031,233575,Beauty,41.11,0.05,1,COD,4,South,No,39.05,6.13,11.44,67,Female,1,2,31,2024
128209,10176,248828,Home,26.82,0.15,3,PayPal,7,West,No,68.39,6.41,12.74,64,Male,8,2,14,2024
128210,12964,233125,Beauty,91.24,0.0,1,PayPal,5,North,No,91.24,5.87,35.19,53,Female,3,2,20,2024
128211,12112,207311,Electronics,253.47,0.1,1,UPI,3,North,No,228.12,8.84,18.53,67,Male,10,3,19,2023
128212,17877,235169,Fashion,73.16,0.05,2,Credit Card,5,East,No,139.0,7.19,41.46,35,Male,1,6,14,2024
128213,16170,234042,Grocery,11.28,0.15,1,PayPal,5,West,No,9.59,3.58,-2.81,68,Male,8,6,31,2025
128214,17830,245431,Fashion,76.06,0.0,1,PayPal,5,West,Yes,76.06,5.68,20.94,65,Male,3,2,13,2024
128215,13886,233756,Fashion,58.39,0.1,3,Credit Card,6,West,No,157.65,6.57,48.61,45,Male,1,5,4,2025
128216,11502,215604,Home,18.86,0.0,1,Debit Card,5,West,No,18.86,2.96,2.32,44,Female,8,4,2,2024
128217,12315,216401,Sports,250.74,0.2,1,Credit Card,5,South,No,200.59,8.64,51.54,44,Male,10,2,25,2023
128218,12644,235531,Electronics,525.44,0.0,1,Credit Card,4,South,No,525.44,9.28,53.77,32,Male,12,5,23,2023
128219,17155,206628,Home,42.98,0.05,1,Credit Card,3,North,No,40.83,5.44,5.99,22,Male,6,0,17,2024
128220,10065,205121,Home,43.79,0.1,1,Credit Card,7,East,No,39.41,6.21,4.82,25,Male,8,1,26,2025
128221,14228,227573,Toys,24.82,0.15,1,Credit Card,5,East,No,21.1,4.71,3.73,65,Female,10,4,18,2024
128222,11928,247479,Toys,25.74,0.0,1,Credit Card,6,East,No,25.74,5.25,5.05,62,Male,12,3,26,2024
128223,15011,241525,Grocery,2.2,0.05,3,Debit Card,5,South,No,6.27,1.69,-1.19,60,Male,1,2,31,2024
128224,17533,225928,Toys,48.3,0.0,1,Debit Card,5,South,No,48.3,5.48,13.84,44,Male,10,6,27,2024
128225,16225,232398,Toys,29.02,0.0,1,Credit Card,3,Central,No,29.02,6.17,5.44,27,Female,9,2,4,2024
128226,16012,234239,Toys,83.37,0.0,1,Debit Card,7,West,No,83.37,6.76,26.59,59,Male,6,3,20,2024
128227,15950,203163,Electronics,234.25,0.05,1,PayPal,5,South,No,222.54,7.01,19.69,26,Female,9,5,16,2023
128228,17125,248647,Fashion,9.43,0.05,1,UPI,4,South,No,8.96,4.94,-1.8,60,Male,3,3,27,2025
128229,15447,221755,Sports,242.16,0.0,1,Credit Card,7,East,No,242.16,8.72,63.93,28,Female,9,6,8,2024
128230,17265,249069,Grocery,23.07,0.05,1,UPI,6,South,No,21.92,4.48,-2.73,23,Female,8,5,17,2024
128231,10584,241571,Sports,10.02,0.05,1,Credit Card,4,West,No,9.52,3.16,-0.3,60,Female,5,2,7,2025
128232,16470,225638,Fashion,42.12,0.1,1,Credit Card,4,South,No,37.91,6.59,6.68,38,Female,12,1,24,2024
128233,16685,241395,Grocery,1.1,0.15,1,Credit Card,3,Central,No,0.94,0.0,0.08,50,Female,11,6,19,2023
128234,15244,225223,Toys,10.52,0.0,1,PayPal,5,East,No,10.52,4.36,-0.15,58,Male,3,3,28,2024
128235,16353,210601,Sports,210.2,0.0,1,PayPal,5,North,No,210.2,7.76,55.3,50,Female,5,2,29,2024
128236,17951,204017,Toys,24.03,0.0,1,Debit Card,4,South,No,24.03,4.19,5.42,36,Male,8,0,11,2025
128237,11748,202609,Sports,196.96,0.0,1,Credit Card,3,Central,No,196.96,8.42,50.67,66,Male,4,5,26,2025
128238,16276,232850,Electronics,314.74,0.1,1,Credit Card,6,East,No,283.27,10.57,23.42,41,Male,6,6,8,2025
128239,17670,234557,Fashion,78.16,0.0,1,Credit Card,4,South,No,78.16,6.03,21.33,45,Female,6,5,21,2025
128240,12204,246787,Grocery,9.77,0.0,1,COD,5,West,No,9.77,4.46,-3.68,28,Male,3,4,7,2025
128241,13630,242010,Fashion,39.35,0.0,1,COD,4,North,No,39.35,5.76,8.01,48,Female,9,1,26,2023
128242,11892,205708,Toys,19.92,0.1,1,PayPal,4,Central,No,17.93,3.52,3.65,38,Male,7,0,29,2024
128243,17018,207973,Home,29.95,0.05,1,Credit Card,5,South,No,28.45,5.5,2.47,66,Female,11,6,10,2024
128244,12429,228414,Grocery,14.58,0.05,1,Credit Card,4,Central,No,13.85,3.96,-2.85,66,Male,6,2,25,2025
128245,13093,236884,Beauty,50.43,0.05,3,UPI,5,North,No,143.73,6.44,58.24,55,Male,12,6,1,2024
128246,10973,229913,Beauty,7.26,0.0,4,Debit Card,5,Central,No,29.04,6.38,6.69,48,Female,7,4,19,2024
128247,14024,213356,Fashion,28.25,0.15,1,Credit Card,6,West,No,24.01,4.22,4.18,28,Female,2,0,12,2024
128248,12642,246009,Electronics,872.09,0.0,1,Credit Card,4,West,No,872.09,8.39,96.26,44,Other,10,0,16,2023
128249,11442,238294,Sports,46.69,0.2,1,Debit Card,4,North,No,37.35,3.94,7.26,56,Female,1,1,7,2025
128250,16615,200797,Electronics,726.34,0.05,2,Debit Card,7,West,No,1380.05,10.78,154.83,64,Female,12,3,26,2024
128251,14329,235294,Sports,110.8,0.0,1,Debit Card,4,Central,No,110.8,8.6,24.64,36,Female,10,6,27,2024
128252,16715,231582,Beauty,48.43,0.1,2,COD,6,East,No,87.17,7.78,31.45,60,Male,12,2,11,2024
128253,11477,221135,Toys,5.03,0.0,1,Credit Card,5,West,No,5.03,2.07,-0.06,40,Female,8,3,28,2025
128254,17867,249914,Fashion,81.04,0.0,3,Credit Card,4,South,No,243.12,6.69,78.4,65,Female,10,1,10,2023
128255,15689,241577,Beauty,3.74,0.0,2,Credit Card,4,North,No,7.48,3.46,-0.09,59,Female,6,0,30,2025
128256,10770,212072,Beauty,15.29,0.05,1,Debit Card,5,West,No,14.53,4.12,2.42,22,Female,8,0,5,2024
128257,17329,237574,Electronics,156.68,0.05,1,PayPal,5,East,No,148.85,6.27,11.59,39,Female,7,3,25,2024
128258,16444,212624,Sports,110.78,0.0,1,Credit Card,5,West,No,110.78,7.53,25.7,51,Female,2,3,22,2024
128259,10305,220247,Home,200.48,0.05,1,Credit Card,6,East,No,190.46,7.14,46.19,52,Male,3,6,3,2024
128260,10001,215507,Electronics,187.56,0.0,3,Credit Card,4,North,No,562.68,9.55,57.97,40,Male,8,0,19,2024
128261,10270,217151,Home,248.92,0.0,1,Credit Card,3,North,No,248.92,6.74,62.96,25,Other,11,1,21,2023
128262,14516,232315,Electronics,310.75,0.0,1,Credit Card,5,East,No,310.75,8.38,28.91,50,Female,6,1,25,2024
128263,13214,247922,Grocery,19.41,0.05,2,UPI,5,East,No,36.88,4.87,-1.92,59,Other,11,2,15,2023
128264,16843,231104,Home,180.04,0.0,1,Wallet,6,Central,No,180.04,7.95,42.46,24,Female,8,1,26,2025
128265,10863,221985,Electronics,98.42,0.0,1,COD,5,South,No,98.42,6.07,5.74,35,Male,2,5,24,2024
128266,15972,230298,Fashion,69.64,0.2,1,Credit Card,3,North,No,55.71,6.53,12.97,57,Female,9,1,24,2024
128267,17103,235953,Sports,182.13,0.15,2,Debit Card,6,West,No,309.62,8.33,84.56,54,Female,8,5,23,2025
128268,17137,217461,Toys,2.7,0.1,1,Credit Card,5,Central,No,2.43,3.82,-2.85,24,Female,12,2,11,2024
128269,17903,244219,Electronics,107.59,0.0,4,Credit Card,6,East,Yes,430.36,10.42,41.22,45,Male,12,1,5,2023
128270,15105,211802,Electronics,288.82,0.0,1,COD,4,North,No,288.82,9.53,25.13,32,Male,9,5,21,2024
128271,17022,242735,Grocery,1.8,0.0,1,Debit Card,5,West,No,1.8,0.63,-0.49,33,Female,7,4,11,2025
128272,12739,231311,Fashion,27.41,0.2,1,PayPal,7,East,No,21.93,5.63,2.05,41,Female,8,6,3,2025
128273,17702,213501,Fashion,94.91,0.0,5,Credit Card,4,Central,No,474.55,9.46,156.63,61,Male,5,1,6,2025
128274,12914,211070,Electronics,84.62,0.05,1,COD,4,West,No,80.39,6.18,3.47,69,Female,9,2,10,2025
128275,15156,234658,Home,29.85,0.05,1,Debit Card,5,West,No,28.36,3.79,4.15,37,Male,5,0,19,2025
128276,10106,201626,Toys,4.5,0.1,1,UPI,6,East,Yes,4.05,1.98,-0.36,51,Female,10,5,12,2024
128277,17464,211810,Beauty,22.29,0.0,1,Debit Card,6,Central,No,22.29,6.37,3.66,45,Male,7,5,26,2025
128278,17908,239414,Electronics,167.83,0.1,4,COD,5,East,No,604.19,11.88,60.62,45,Female,3,2,27,2024
128279,15944,228860,Home,233.13,0.05,3,Debit Card,3,Central,No,664.42,9.0,177.04,62,Female,2,2,14,2024
128280,13168,230460,Fashion,47.91,0.0,1,COD,9,West,No,47.91,7.48,9.29,43,Female,3,1,19,2024
